State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,CHITTOOR,2002,Kharif     ,Rice,20137,50020
Andhra Pradesh,CHITTOOR,2002,Kharif     ,Sesamum,234,22
Andhra Pradesh,CHITTOOR,2002,Kharif     ,Small millets,1687,364
Andhra Pradesh,CHITTOOR,2002,Kharif     ,Sunflower,2098,1320
Andhra Pradesh,CHITTOOR,2002,Kharif     ,Urad,133,7
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Arhar/Tur,17,2
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Bajra,42,21
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Dry chillies,2199,4253
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Gram,20,16
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Groundnut,18706,52714
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Horse-gram,3471,1284
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Jowar,130,155
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Linseed,14,4
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Maize,284,1968
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Moong(Green Gram),172,44
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Onion,266,4753
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Other  Rabi pulses,4,1
Andhra Pradesh,CHITTOOR,2002,Rabi       ,other oilseeds,22,26
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Ragi,1102,1365
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Rice,30034,76827
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Sesamum,386,125
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Urad,260,151
Andhra Pradesh,CHITTOOR,2002,Rabi       ,Wheat,5,7
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Banana,960,50841
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Beans & Mutter(Vegetable),1509,7788
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Bhindi,340,2533
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Brinjal,1784,18027
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Cabbage,4,0
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Cashewnut,121,15
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Citrus Fruit,232,1172
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Coconut ,4296,17209269
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Coriander,86,24
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Cucumber,8,0
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Grapes,36,673
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Mango,47834,335015
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Orange,4,39
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Other Fresh Fruits,114,153
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Other Vegetables,918,0
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Papaya,39,5087
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Peas  (vegetable),1,0
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Pome Fruit,66,3411
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Potato,1126,9776
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Sugarcane,39436,2684685
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Sweet potato,160,1739
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Tobacco,66,107
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Tomato,16838,139087
Andhra Pradesh,CHITTOOR,2002,Whole Year ,Turmeric,76,247
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Arhar/Tur,8476,636
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Bajra,2166,3611
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Castor seed,372,155
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Dry chillies,412,1014
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Groundnut,137201,92611
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Horse-gram,5495,2121
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Jowar,2410,2832
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Korra,16,12
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Maize,742,1273
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Mesta,2,16
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Moong(Green Gram),631,343
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Onion,253,3691
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Other Kharif pulses,1929,581
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Ragi,10014,8392
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Rice,18495,38562
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Samai,2058,698
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Sesamum,186,54
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Small millets,2074,710
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Sunflower,2563,1488
Andhra Pradesh,CHITTOOR,2003,Kharif     ,Urad,433,267
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Arhar/Tur,10,1
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Bajra,36,60
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Dry chillies,2792,5832
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Groundnut,22411,51164
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Horse-gram,1942,1051
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Jowar,6,7
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Linseed,19,5
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Maize,392,2195
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Moong(Green Gram),221,75
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Onion,265,5538
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Other  Rabi pulses,6,1
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Ragi,925,1486
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Rice,27286,46714
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Sesamum,580,103
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Urad,229,89
Andhra Pradesh,CHITTOOR,2003,Rabi       ,Wheat,7,2
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Banana,587,21222
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Beans & Mutter(Vegetable),1364,6842
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Bhindi,382,3041
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Brinjal,1664,18271
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Cabbage,73,0
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Cashewnut,124,33
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Citrus Fruit,221,3750
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Coconut ,4294,16827552
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Coriander,119,31
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Cucumber,1,0
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Grapes,32,555
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Mango,48572,234579
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Orange,6,96
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Other Fresh Fruits,459,149
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Other Vegetables,686,0
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Papaya,17,1544
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Pome Fruit,69,3933
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Potato,1291,12045
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Sugarcane,26845,1881888
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Sweet potato,177,1280
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Tobacco,2,3
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Tomato,19636,180151
Andhra Pradesh,CHITTOOR,2003,Whole Year ,Turmeric,60,417
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Arhar/Tur,8225,1390
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Bajra,2684,3521
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Castor seed,351,205
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Dry chillies,537,1171
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Gram,9,8
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Groundnut,194943,138410
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Horse-gram,3996,1798
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Jowar,2659,2444
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Maize,509,1461
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Mesta,2,17
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Moong(Green Gram),337,125
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Onion,250,4242
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Other Kharif pulses,3863,872
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Ragi,11249,14376
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Rice,19055,43331
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Sesamum,904,86
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Small millets,1922,652
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Sunflower,3154,1822
Andhra Pradesh,CHITTOOR,2004,Kharif     ,Urad,264,127
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Bajra,57,75
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Dry chillies,2285,11110
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Gram,2,2
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Groundnut,23819,60381
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Horse-gram,2283,304
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Jowar,25,39
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Linseed,11,1
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Maize,354,2559
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Moong(Green Gram),218,71
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Onion,351,7244
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Other  Rabi pulses,41,9
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Ragi,868,1961
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Rice,25822,69177
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Sesamum,1071,698
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Sunflower,1912,1115
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Urad,314,199
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Wheat,2,
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Banana,586,30560
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Cashewnut,119,25
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Coconut ,4165,31934060
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Coriander,125,30
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Potato,1892,18727
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Sugarcane,21928,1865393
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Sweet potato,211,434
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Tobacco,4,4
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Turmeric,88,794
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Arhar/Tur,7752,1869
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Bajra,1860,2217
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Castor seed,368,269
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Cotton(lint),4,4
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Dry chillies,459,858
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Groundnut,177541,130670
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Horse-gram,3713,1504
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Jowar,1825,1221
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Maize,417,2150
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Mesta,2,18
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Moong(Green Gram),511,354
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Onion,254,4762
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Other Kharif pulses,3614,868
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Ragi,9199,11269
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Rice,16240,37173
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Sesamum,185,31
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Small millets,1834,588
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Urad,212,73
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Bajra,58,69
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Dry chillies,2159,7967
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Groundnut,17796,44223
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Horse-gram,1932,730
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Jowar,33,57
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Linseed,5,2
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Maize,356,2660
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Moong(Green Gram),70,21
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Onion,253,6018
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Other  Rabi pulses,27,6
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Ragi,1097,1748
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Rice,66351,193612
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Sesamum,365,246
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Urad,98,62
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Banana,468,25070
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Cashewnut,119,32
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Coconut ,3914,15729168
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Coriander,110,49
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Potato,1312,12841
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Sugarcane,22453,1972429
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Sunflower,2445,1436
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Sweet potato,249,1102
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Tobacco,7,7
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Turmeric,52,394
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Arhar/Tur,5496,1533
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Bajra,1456,942
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Castor seed,297,149
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Dry chillies,413,1104
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Groundnut,87185,46470
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Horse-gram,5600,2694
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Jowar,966,751
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Maize,386,1378
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Mesta,2,18
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Moong(Green Gram),284,35
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Onion,206,3454
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Other Kharif pulses,2434,572
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Ragi,8605,7374
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Rice,17049,42520
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Sesamum,222,57
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Small millets,1189,292
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Urad,144,55
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Arhar/Tur,2,1
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Bajra,30,19
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Dry chillies,2405,8975
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Groundnut,18109,52842
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Horse-gram,2627,1532
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Jowar,29,35
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Linseed,4,1
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Maize,788,5971
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Moong(Green Gram),144,54
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Onion,189,4612
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Other  Rabi pulses,34,18
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Ragi,917,1265
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Rice,29164,85101
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Sesamum,264,149
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Urad,426,333
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Wheat,4,1
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Banana,556,27205
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Cashewnut,117,31
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Coconut ,4307,34924554
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Coriander,155,52
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Potato,1429,12086
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Sugarcane,37965,3496956
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Sunflower,5492,3852
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Sweet potato,246,1351
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Tobacco,114,134
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Turmeric,81,635
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Arhar/Tur,7000,1000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Bajra,2000,3000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Dry chillies,1000,1000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Groundnut,146000,246000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Horse-gram,4000,2000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Jowar,1000,1000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Maize,1000,3000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Moong(Green Gram),1000,
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Other Kharif pulses,2000,1000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Ragi,8000,6000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Rice,15000,42000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Small millets,1000,
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Sunflower,1000,
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Dry chillies,2000,7000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Groundnut,21000,57000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Horse-gram,2000,1000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Maize,1000,4000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Ragi,1000,1000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Rice,37000,116000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Sunflower,5000,6000
Andhra Pradesh,CHITTOOR,2007,Whole Year ,Sugarcane,30000,2819000
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Arhar/Tur,7173,2554
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Bajra,1714,3286
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Castor seed,499,376
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Cotton(lint),24,37
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Dry chillies,514,1276
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Groundnut,171653,84110
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Horse-gram,2238,1256
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Jowar,1205,812
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Maize,843,3937
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Moong(Green Gram),482,188
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Onion,289,4856
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Other Kharif pulses,1607,783
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Ragi,7179,4142
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Rice,17596,46242
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Sesamum,236,46
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Small millets,848,241
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Urad,303,110
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Bajra,9,17
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Dry chillies,2500,5155
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Gram,19,74
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Groundnut,17250,46506
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Horse-gram,1318,1078
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Maize,957,8450
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Moong(Green Gram),191,65
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Onion,171,4081
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Ragi,812,1522
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Rice,37927,118636
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Sesamum,329,143
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Urad,376,252
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Banana,708,22390
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Cashewnut,90,26
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Coconut ,3915,35594856
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Coriander,102,42
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Potato,1374,12392
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Sugarcane,26916,2263880
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Sunflower,3183,2015
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Sweet potato,110,628
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Tapioca,3,37
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Tobacco,225,359
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Turmeric,64,646
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Arhar/Tur,6406,1377
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Bajra,2859,3336
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Castor seed,278,138
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Cotton(lint),66,94
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Dry chillies,591,1415
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Groundnut,123097,71889
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Horse-gram,11704,7970
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Jowar,1302,1413
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Maize,1326,4915
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Moong(Green Gram),601,154
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Onion,197,3190
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Other Kharif pulses,1766,512
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Ragi,8370,10437
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Rice,19758,56192
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Sesamum,146,36
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Small millets,908,289
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Urad,307,91
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Arhar/Tur,262,56
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Bajra,17,20
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Dry chillies,2297,7695
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Gram,2,2
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Groundnut,16334,58966
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Horse-gram,2244,1696
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Maize,611,4466
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Moong(Green Gram),159,63
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Onion,163,4015
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Ragi,873,1913
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Rice,35155,113937
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Sesamum,557,185
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Urad,646,478
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Banana,769,40826
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Cashewnut,98,29
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Coconut ,3893,22798170
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Coriander,125,64
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Potato,1402,12099
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Sugarcane,27193,2261081
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Sunflower,3280,2647
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Sweet potato,226,1332
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Tapioca,10,131
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Tobacco,301,508
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Turmeric,32,387
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Arhar/Tur,10943,1182
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Bajra,3081,5882
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Castor seed,180,158
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Cotton(lint),235,98
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Groundnut,148596,159741
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Horse-gram,4010,1941
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Jowar,1357,852
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Maize,970,4969
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Mesta,2,18
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Moong(Green Gram),845,268
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Onion,178,3535
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Other Kharif pulses,1912,541
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Ragi,6849,9876
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Rice,18019,53639
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Sesamum,203,34
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Small millets,572,165
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Urad,608,257
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Arhar/Tur,10,1
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Bajra,15,29
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Dry chillies,2034,4153
